投稿日時,日付,時刻,本文,画像ファイル名,ステータス,Day,タグ
2025/12/11 07:04,2025/12/11,07:04,"「シャンプーないよ」
「麦茶作ってないの？」




無くなったら補充する。
無くなる前に気づく。
それがどれだけ大変か、夫は知らない。
魔法で湧いてくると思ってる。

「気づいた人がやればいい」と言うけれど、
気づくのはいつも私。
やるのはいつも私。
この不公平感、どこにぶつければいいの？

私の実体験はプロフの固定投稿へ。
#名もなき家事 #見えない負担 #主婦の叫び #問題",day47_0704.png,未投稿,47,Week7-8_Day43-60
2025/12/11 08:11,2025/12/11,08:11,"おはようございます。
ゴミ袋を縛りながら思う。
新しい袋をセットするのは誰？
私だ。
小さなイライラが塵のように積もっていく。
爆発する前に吐き出そう。
今日も無理せずいきましょう。",day47_0811.png,未投稿,47,Week7-8_Day43-60
2025/12/11 12:08,2025/12/11,12:08,"【質問】
地味にストレスな「名もなき家事」No.1は？

1. 裏返しの靴下直し
2. 排水溝の掃除
3. 調味料の詰め替え

あなたのイライラポイント教えてください🙋‍♀️",day47_1208.png,未投稿,47,Week7-8_Day43-60
2025/12/11 15:09,2025/12/11,15:09,"家事はやって当たり前。
誰も褒めてくれないし、給料も出ない。
だから虚しくなる。

でも、家族が快適に過ごせるのは私のおかげ。
「私、すごくない？」
自分で自分を褒めてあげる。
そして、夫にも小さなことを頼んでみる。
「蓋閉めてくれてありがとう」
大袈裟に感謝して、巻き込んでいく作戦。




「『私ばっかり！』から卒業。名もなき家事を夫とシェアする『可視化』テクニック」
具体的な方法はNoteで公開中。
#家事ストレス #自己肯定感 #解決策",day47_1509.png,未投稿,47,Week7-8_Day43-60
2025/12/11 17:48,2025/12/11,17:48,"トイレットペーパーの芯が転がってる。
ゴミ箱はすぐそこなのに。
夫の動線にはゴミ箱が見えないらしい。
拾い上げながら、虚しさが込み上げる。
私の人生、芯を拾うためにあるのかな。
共感したら「いいね」お願いします。",day47_1748.png,未投稿,47,Week7-8_Day43-60
2025/12/11 20:06,2025/12/11,20:06,"夕方のスーパー。
「今日の夕飯何？」のLINE。
献立を考えるのが一番の重労働だと、
あなたは知らない。
「何でもいい」が一番困るのよ。
ため息をついて、カートを押す。",day47_2006.png,未投稿,47,Week7-8_Day43-60
2025/12/11 21:18,2025/12/11,21:18,"名もなき家事に追われて疲れているあなたへ。

今日はもう、何もしない日にしませんか？
麦茶がなくても、水道水を飲めばいい。
シャンプーが切れたら、石鹸で洗えばいい。
困らせてみれば、夫も気づくはず。
「ママがいないと回らない」という事実に。




「『私ばっかり！』から卒業。名もなき家事を夫とシェアする『可視化』テクニック」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ",day47_2118.png,未投稿,47,Week7-8_Day43-60
2025/12/11 22:15,2025/12/11,22:15,"夜のリビング。
夫が麦茶のポットを洗ってる！
奇跡？
「お茶飲みたかったから」だって。
自分のためなら動くんだ。
まあ、一歩前進としよう。
同じ気持ちの人、いますか？",day47_2215.png,未投稿,47,Week7-8_Day43-60
2025/12/11 23:08,2025/12/11,23:08,"今日もお疲れ様でした。
誰も見てなくても、私は知ってる。
あなたが家族を守ってること。
おやすみなさい。",day47_2308.png,未投稿,47,Week7-8_Day43-60
2025/12/11 23:08,2025/12/11,23:08,"明日は今日より少しだけ、心が軽くなりますように。
あなたの苦労が、報われますように。
プロフの固定投稿もぜひ。
おやすみなさい。",day47_2308.png,未投稿,47,Week7-8_Day43-60
2025/12/12 07:01,2025/12/12,07:01,"「ふと、独りぼっちになる恐怖に襲われることはありませんか？」




夫のいびきがうるさいと文句を言った夜。
ふと目が覚めて、静かだと怖くなる。
息をしてるか確認して、安堵する。

今は元気だけど、いつ何があるかわからない。
夫がいなくなったら、私は生きていけるの？
経済的にも、精神的にも。
依存している自分が怖い。

私の実体験はプロフの固定投稿へ。
#死別 #老後の不安 #依存 #問題",day48_0701.png,未投稿,48,Week7-8_Day43-60
2025/12/12 08:08,2025/12/12,08:08,"おはようございます。
朝のコーヒーの香り。
当たり前の日常が、急に愛おしくなる。
「行ってきます」の声が聞ける幸せ。
失ってから気づきたくない。
今日も無理せずいきましょう。",day48_0808.png,未投稿,48,Week7-8_Day43-60
2025/12/12 10:04,2025/12/12,10:04,"【質問】
もしもの時のための「遺言」や「エンディングノート」準備してますか？

1. 準備済み（バッチリ）
2. 考え中（何から？）
3. まだ早い（縁起でもない）

正直に教えてください🙋‍♀️",day48_1004.png,未投稿,48,Week7-8_Day43-60
2025/12/12 12:12,2025/12/12,12:12,"死について考えるのは怖いことではありません。
むしろ、残された時間をどう生きるかを考えるポジティブな行為です。

エンディングノートを二人で書いてみる。
お互いの希望を知ることで、今の絆も深まります。
「愛してる」を形に残す作業です。
今日、少しだけ話してみませんか？




「夫婦で始める前向きな終活。エンディングノートが深める夫婦の絆」
具体的な方法はNoteで公開中。
#終活 #エンディングノート #解決策",day48_1212.png,未投稿,48,Week7-8_Day43-60
2025/12/12 15:15,2025/12/12,15:15,"夫の保険証券、どこにあるか知らない。
聞くと「俺が死ぬのを待ってるのか」って怒られそう。
でも大事なことだよね。
勇気を出して聞いてみようかな。
タイミングが難しい。
共感したら「いいね」お願いします。",day48_1515.png,未投稿,48,Week7-8_Day43-60
2025/12/12 18:05,2025/12/12,18:05,"夕暮れの空が綺麗で、泣きたくなった。
この景色を、あと何回二人で見られるだろう。
センチメンタルな秋の夕暮れ。
早く帰って、美味しいご飯を作ろう。",day48_1805.png,未投稿,48,Week7-8_Day43-60
2025/12/12 20:01,2025/12/12,20:01,"漠然とした不安に押しつぶされそうなあなたへ。

不安を消す唯一の方法は、行動することです。
保険を見直す、貯金を確認する。
そして、夫に感謝を伝える。
「あなたがいてくれてよかった」
その言葉が、二人のお守りになります。




「夫婦で始める前向きな終活。エンディングノートが深める夫婦の絆」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ",day48_2001.png,未投稿,48,Week7-8_Day43-60
2025/12/12 21:05,2025/12/12,21:05,"夜のリビング。
「もし俺が死んだら」と夫が話し出した。
茶化さずに聞いた。
真剣な横顔を見て、この人を守りたいと思った。
逆もまた然り、かな。
同じ気持ちの人、いますか？",day48_2105.png,未投稿,48,Week7-8_Day43-60
2025/12/12 22:20,2025/12/12,22:20,"今日もお疲れ様でした。
不安な夜は、温かい飲み物を。
心まで温まりますように。
おやすみなさい。",day48_2220.png,未投稿,48,Week7-8_Day43-60
2025/12/12 23:25,2025/12/12,23:25,"明日は今日より少しだけ、心が軽くなりますように。
あなたの優しさが,正しく伝わりますように。
プロフの固定投稿もぜひ。
おやすみなさい。",day48_2325.png,未投稿,48,Week7-8_Day43-60
2025/12/13 08:38,2025/12/13,08:38,"「これ、最新式なんだぞ」
誕生日に渡されたのは、高機能な掃除機。
得意げな夫の顔を見て、私の笑顔は凍りついた。

私が欲しかったのは、家事を効率化する「道具」じゃない。
私を一人の女性として見てくれる「証」や「ときめき」が欲しかった。

「ありがとう」
口では言えたけど、心は泣いていた。
この人は、私を『家事をする機能』としか見ていないの？

愛がないわけじゃないことはわかってる。
でも、この決定的な「ズレ」が、私の心を少しずつ削っていく。

私の実体験はプロフの固定投稿へ。
#プレゼント #価値観の違い #夫婦のすれ違い #問題",day49_0838.png,未投稿,49,Week7-8_Day43-60
2025/12/13 10:13,2025/12/13,10:13,"おはようございます。
新しい掃除機がリビングに鎮座してる。
見るたびにモヤっとする。
「便利だろ？」って聞かないで。
便利だけど、そうじゃないのよ。
男と女の脳みそは、違う星の生き物みたい。
今日も無理せずいきましょう。",day49_1013.png,未投稿,49,Week7-8_Day43-60
2025/12/13 12:07,2025/12/13,12:07,"【質問】
パートナーからのプレゼント、正直嬉しいですか？

1. 嬉しい（センスいい！）
2. 微妙（メルカリ行き？）
3. もらえない（忘れられてる）

過去の衝撃エピソードもあれば教えてください🙋‍♀️",day49_1207.png,未投稿,49,Week7-8_Day43-60
2025/12/13 14:18,2025/12/13,14:18,"物が溢れる時代、本当に欲しいのは「感動」です。
今年の記念日は、物を贈り合うのをやめてみませんか？

二人で旅行に行く。
高級レストランで食事をする。
「一緒に過ごした時間」は、色褪せない宝物になります。
断捨離世代の新しい常識。
「掃除機より、温泉に行きたかったな」
可愛く伝えてみよう。




「脱・プレゼント迷子！夫婦の記念日を最高にする『体験ギフト』の選び方」
具体的な方法はNoteで公開中。
#記念日 #体験ギフト #解決策",day49_1418.png,未投稿,49,Week7-8_Day43-60
2025/12/13 16:23,2025/12/13,16:23,"夫の誕生日にネクタイあげたら「派手だな」って言われた。
一生懸命選んだのに。
鏡の前で合わせもしないで。
もう現金でいいかな。
封筒に入れて渡してやろうか。
共感したら「いいね」お願いします。",day49_1623.png,未投稿,49,Week7-8_Day43-60
2025/12/13 19:12,2025/12/13,19:12,"夕方のこの時間。
ケーキ屋さんの前を通る。
「自分へのご褒美」にショートケーキを買う。
夫には内緒。
この甘さが、私の機嫌を直してくれる。",day49_1912.png,未投稿,49,Week7-8_Day43-60
2025/12/13 20:29,2025/12/13,20:29,"プレゼント選びで疲れてしまうあなたへ。

相手のセンスを変えるのは至難の業。
なら、ルールを変えましょう。
「欲しいものを一緒に買いに行く」
これなら外れなし、デートもできて一石二鳥。
合理的に愛を育みましょう。
サプライズなんてなくていい。
確実な幸せを手に入れよう。




「脱・プレゼント迷子！夫婦の記念日を最高にする『体験ギフト』の選び方」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ",day49_2029.png,未投稿,49,Week7-8_Day43-60
2025/12/13 21:37,2025/12/13,21:37,"夜のリビング。
「次は温泉行きたいな」と夫に言ってみた。
「いいな」って。
掃除機のことは忘れて、旅行の計画を立てた。
未来の話ができるなら、まあいいか。
同じ気持ちの人、いますか？",day49_2137.png,未投稿,49,Week7-8_Day43-60
2025/12/13 22:48,2025/12/13,22:48,"今日もお疲れ様でした。
贈り物は、相手を想う時間そのもの。
その気持ちだけで十分。
そう思える私になりたい。
おやすみなさい。",day49_2248.png,未投稿,49,Week7-8_Day43-60
2025/12/13 23:33,2025/12/13,23:33,"明日は今日より少しだけ、心が軽くなりますように。
素敵なサプライズが、ありますように。
プロフの固定投稿もぜひ。
おやすみなさい。",day49_2333.png,未投稿,49,Week7-8_Day43-60
2025/12/14 08:43,2025/12/14,08:43,"「また無駄遣いして！」
レシートを見た夫が声を荒げる。
たった数百円のコンビニスイーツなのに。

私は将来のために貯金したい。
夫は今を楽しむために使いたい。
...逆ならまだいい。
夫は自分の趣味には湯水のようにお金を使う。

「俺が稼いだ金だ」
その言葉が一番傷つく。
私は家政婦じゃない。パートナーでしょ？
お金の切れ目が縁の切れ目になりそうで怖い。

私の実体験はプロフの固定投稿へ。
#家計管理 #浪費癖 #金銭感覚 #問題",day50_0843.png,未投稿,50,Week7-8_Day43-60
2025/12/14 10:17,2025/12/14,10:17,"おはようございます。
財布の中身を確認する。
今月もピンチ。
夫の飲み会一回分で、食費が一週間賄えるのに。
不公平な世の中。
でも、朝ごはんはしっかり食べよう。
今日も無理せずいきましょう。",day50_1017.png,未投稿,50,Week7-8_Day43-60
2025/12/14 12:13,2025/12/14,12:13,"【質問】
パートナーの金銭感覚、合ってますか？

1. バッチリ（似た者同士）
2. ギリギリ（許容範囲）
3. 無理（ストレスMAX）

正直に教えてください🙋‍♀️",day50_1213.png,未投稿,50,Week7-8_Day43-60
2025/12/14 15:07,2025/12/14,15:07,"家計管理で喧嘩ばかりしていませんか？
一方的な管理は、不満の温床です。

「共通口座」と「自由費」を分ける。
お互いの聖域を守りつつ、責任を共有する。
「ハイブリッド管理」が、夫婦円満の秘訣です。
お金のストレスから解放されましょう。
透明性が信頼を生むから。




「お金の喧嘩ゼロへ！夫婦で始める『ストレスフリー家計管理術』」
具体的な方法はNoteで公開中。
#家計簿 #貯金 #解決策",day50_1507.png,未投稿,50,Week7-8_Day43-60
2025/12/14 18:18,2025/12/14,18:18,"夫の趣味のゴルフ代。
私の美容院代より高い。
「付き合いだから」ってズルくない？
私の美容院は「贅沢」で、ゴルフは「必要経費」？
納得いかない。
共感したら「いいね」お願いします。",day50_1818.png,未投稿,50,Week7-8_Day43-60
2025/12/14 20:14,2025/12/14,20:14,"夕方のスーパー。
半額シールが貼られるのを待つ私。
カゴの中身を見つめてため息。
惨めな気持ちになる時がある。
でも、これが家族を守る戦いなんだ。",day50_2014.png,未投稿,50,Week7-8_Day43-60
2025/12/14 21:04,2025/12/14,21:04,"お金の話をすると、つい感情的になってしまうあなたへ。

数字を責めるのではなく、夢を語りましょう。
「ハワイに行きたいね」
「そのために月〇万貯めよう」
共通の目標があれば、節約も楽しみに変わります。
敵は夫じゃなくて、将来の不安。
チーム戦で乗り越えましょう。




「お金の喧嘩ゼロへ！夫婦で始める『ストレスフリー家計管理術』」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ",day50_2104.png,未投稿,50,Week7-8_Day43-60
2025/12/14 22:07,2025/12/14,22:07,"夜のリビング。
家計簿アプリを夫と共有してみた。
「意外と食費かかってるな」って。
やっと当事者意識持ってくれた？
数字は嘘をつかない。
同じ気持ちの人、いますか？",day50_2207.png,未投稿,50,Week7-8_Day43-60
2025/12/14 23:13,2025/12/14,23:13,"今日もお疲れ様でした。
お金は大事。でも愛も大事。
バランスとって、明日も頑張ろう。
おやすみなさい。",day50_2313.png,未投稿,50,Week7-8_Day43-60
2025/12/14 23:13,2025/12/14,23:13,"明日は今日より少しだけ,心が軽くなりますように。
豊かな気持ちで、眠れますように。
プロフの固定投稿もぜひ。
おやすみなさい。",day50_2313.png,未投稿,50,Week7-8_Day43-60
2025/12/15 07:03,2025/12/15,07:03,"「公立で十分だろ」
夫はテレビを見ながら軽く言う。

私は中学受験させたい。
子供も「行きたい」と言っている。
でも夫は「俺は公立だった」という経験則だけで反対する。
時代が違うのよ。

子供の可能性を広げたいだけなのに。
お金がないと、夢も見られないの？
親としての責任、重すぎる。
夫の無関心が、一番の壁。

私の実体験はプロフの固定投稿へ。
#教育費 #中学受験 #子育ての悩み #問題",day51_0703.png,未投稿,51,Week7-8_Day43-60
