投稿日時,日付,時刻,本文,画像ファイル名,ステータス,Day,タグ
2026/01/05 23:11,2026/01/05,23:11,"明日は今日より少しだけ、心が軽くなりますように。
二人の景色が、色づきますように。
プロフの固定投稿もぜひ。
おやすみなさい。",day44_2311.png,未投稿,44,Week1-6
2026/01/06 07:06,2026/01/06,07:06,"「仕事と育児に追われて、パートナーへの思いやりを忘れていませんか？」




朝起きた瞬間から、タスクの山。
夫の顔を見る余裕なんてない。
「手伝ってよ」とイライラして、「俺だって疲れてる」と言い返される。

お互いに頑張っているのに。
お互いに労わりたいのに。
余裕がなくて、傷つけ合ってしまう。
こんなはずじゃなかったのに。

私の実体験はプロフの固定投稿へ。
#共働き #育児疲れ #夫婦喧嘩 #問題",day45_0706.png,未投稿,45,Week1-6
2026/01/06 08:09,2026/01/06,08:09,"おはようございます。
頑張りすぎないで。
今日は家事を一つサボって、早く寝るのもありです。
今日も無理せずいきましょう。",day45_0809.png,未投稿,45,Week1-6
2026/01/06 10:15,2026/01/06,10:15,"【質問】
最近、パートナーに「ありがとう」と言いましたか？

1. 言った
2. 言ってない
3. 言われた記憶もない

正直に教えてください🙋‍♀️",day45_1015.png,未投稿,45,Week1-6
2026/01/06 12:04,2026/01/06,12:04,"仕事・育児の疲労が夫婦仲を直撃しています。
イライラの原因は、相手の性格ではなく「疲れ」かもしれません。

「相手も疲れているんだ」と想像するだけで、言葉は優しくなります。
戦うべきは相手ではなく、過酷なスケジュールです。
チームとして協力体制を作りましょう。




「仕事と育児で疲れ切った夫婦が、夫婦仲を守るための5つの習慣」
具体的な方法はNoteで公開中。
#共働き #育児疲れ #解決策",day45_1204.png,未投稿,45,Week1-6
2026/01/06 15:12,2026/01/06,15:12,"夫がソファで寝落ちしているのを見ると、殺意すら覚える。
「私はまだ洗濯物たたんでるのに！」
でも、寝顔を見ると少し可哀想にもなる。
これ、あるあるですよね。
共感したら「いいね」お願いします。",day45_1512.png,未投稿,45,Week1-6
2026/01/06 17:52,2026/01/06,17:52,"夕方のこの時間。
保育園のお迎え、夕飯作り、お風呂...。
怒涛の時間の始まり。深呼吸して。
小さな変化が大事です。",day45_1752.png,未投稿,45,Week1-6
2026/01/06 20:08,2026/01/06,20:08,"「疲れた」が口癖のあなたへ。

まずは自分を癒してください。
あなたが笑顔でいることが、家族にとって一番の栄養です。
完璧じゃなくていい。




「仕事と育児で疲れ切った夫婦が、夫婦仲を守るための5つの習慣」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ",day45_2008.png,未投稿,45,Week1-6
2026/01/06 21:21,2026/01/06,21:21,"夜のリビング。
散らかったおもちゃ。洗い残しの食器。
「もう無理」と呟いて、涙が出そうになる。
同じ気持ちの人、いますか？",day45_2121.png,未投稿,45,Week1-6
2026/01/06 22:11,2026/01/06,22:11,"今日もお疲れ様でした。
今日も一日、本当によく頑張りました。
自分を抱きしめてあげて。
おやすみなさい。",day45_2211.png,未投稿,45,Week1-6
2026/01/06 23:05,2026/01/06,23:05,"明日は今日より少しだけ、心が軽くなりますように。
あなたの疲れが、癒されますように。
プロフの固定投稿もぜひ。
おやすみなさい。",day45_2305.png,未投稿,45,Week1-6
2026/01/07 07:02,2026/01/07,07:02,"「ふと、将来への漠然とした不安に襲われることはありませんか？」




大きな問題はない。
でも、「幸せ！」と胸を張って言えない自分がいる。
このまま年を重ねて、ただの同居人として終わるのかな。

「諦めたくない」という気持ちと、
「もう無理かも」という気持ちが行ったり来たり。
出口のないトンネルを歩いているような気分。

私の実体験はプロフの固定投稿へ。
#将来不安 #夫婦関係 #モヤモヤ #問題",day46_0702.png,未投稿,46,Week1-6
2026/01/07 08:15,2026/01/07,08:15,"おはようございます。
不安は「変化」を求めているサイン。
今の違和感を無視しないで。
今日も無理せずいきましょう。",day46_0815.png,未投稿,46,Week1-6
2026/01/07 10:08,2026/01/07,10:08,"【質問】
生まれ変わっても、今のパートナーと結婚したいですか？

1. したい
2. したくない
3. わからない

正直に教えてください🙋‍♀️",day46_1008.png,未投稿,46,Week1-6
2026/01/07 12:15,2026/01/07,12:15,"不安・寂しさ・冷え込み。
感情を押し殺していると、いつか爆発します。

「私、今ちょっと寂しいんだ」
アイメッセージで伝えてみましょう。
相手を責めるのではなく、自分の状態を伝えるだけ。
それなら、きっと届きます。




「夫婦の会話がない不安を解消するための、自分から始める3つの行動」
具体的な方法はNoteで公開中。
#将来不安 #夫婦関係 #解決策",day46_1215.png,未投稿,46,Week1-6
2026/01/07 15:05,2026/01/07,15:05,"周りの夫婦が幸せそうに見えて、SNSを見るのが辛い。
「うちはうち」って思うけど、比べて落ち込んじゃう。
これ、あるあるですよね。
共感したら「いいね」お願いします。",day46_1505.png,未投稿,46,Week1-6
2026/01/07 17:55,2026/01/07,17:55,"夕方のこの時間。
空が暗くなると、心も少し沈む。
「大丈夫、大丈夫」と言い聞かせる。
小さな変化が大事です。",day46_1755.png,未投稿,46,Week1-6
2026/01/07 20:04,2026/01/07,20:04,"消えない不安を抱えているあなたへ。

相手が変わるのを待つのではなく、自分がどうしたいか。
主導権を自分に取り戻しましょう。
一歩踏み出せば、景色は変わります。




「夫婦の会話がない不安を解消するための、自分から始める3つの行動」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ",day46_2004.png,未投稿,46,Week1-6
2026/01/07 21:12,2026/01/07,21:12,"夜のリビング。
隣にいるのに、心は一人ぼっち。
この孤独感、いつか晴れるのかな。
同じ気持ちの人、いますか？",day46_2112.png,未投稿,46,Week1-6
2026/01/07 22:08,2026/01/07,22:08,"今日もお疲れ様でした。
不安な夜も、朝は必ず来ます。
明日はきっと、いい日になる。
おやすみなさい。",day46_2208.png,未投稿,46,Week1-6
2026/01/07 23:15,2026/01/07,23:15,"明日は今日より少しだけ、心が軽くなりますように。
あなたの心が、晴れ渡りますように。
プロフの固定投稿もぜひ。
おやすみなさい。",day46_2315.png,未投稿,46,Week1-6
2026/01/09 07:01,2026/01/09,07:01,"「お互い疲れすぎて、夜に話しかけるのすらプレッシャーになってませんか？」




子供を寝かしつけた後、リビングに戻る足取りが重い。
夫もソファでぐったり。
「今日どうだった？」と聞くエネルギーすら残っていない。

会話がないのは、愛がないからじゃない。
体力がないから。
でも、そうやって沈黙を続けているうちに、心まで離れてしまいそうで怖い。

私の実体験はプロフの固定投稿へ。
#共働き #疲労困憊 #夫婦の危機 #問題",day48_0701.png,未投稿,48,Week1-6
2026/01/09 08:08,2026/01/09,08:08,"おはようございます。
休むことは、サボることじゃありません。
次のステップに進むための充電期間。
今日も無理せずいきましょう。",day48_0808.png,未投稿,48,Week1-6
2026/01/09 10:04,2026/01/09,10:04,"【質問】
平日の夜、夫婦でゆっくり話す時間はありますか？

1. 30分以上
2. 10分くらい
3. ほぼゼロ

正直に教えてください🙋‍♀️",day48_1004.png,未投稿,48,Week1-6
2026/01/09 12:12,2026/01/09,12:12,"疲労が「受動的回避」を引き起こし、会話すら避けるようになる。
これは危険なサインです。

無理に話さなくていい。
ただ、同じ空間で、お茶を飲むだけでもいい。
「一緒に休む」ことを共有体験にしましょう。
「お疲れ様」の乾杯だけで、絆は繋がります。




「疲れ切った夫婦が、会話とスキンシップを『タスク』にしないための3つの工夫」
具体的な方法はNoteで公開中。
#共働き #疲労困憊 #解決策",day48_1212.png,未投稿,48,Week1-6
2026/01/09 15:15,2026/01/09,15:15,"休日は泥のように眠る夫。
「家族サービスしてよ」と言いたいけど、寝顔を見ると言えない。
私も休みたいなぁ。
これ、あるあるですよね。
共感したら「いいね」お願いします。",day48_1515.png,未投稿,48,Week1-6
2026/01/09 18:05,2026/01/09,18:05,"夕方のこの時間。
もうひと踏ん張り。
栄養ドリンク飲んで、気合を入れる。
小さな変化が大事です。",day48_1805.png,未投稿,48,Week1-6
2026/01/09 20:01,2026/01/09,20:01,"夫婦の時間を作る体力がない。
その悩みを抱えているあなたへ。

今は「生き抜く」だけで精一杯の時期かもしれません。
でも、その戦友としての絆は、きっと将来の財産になります。
焦らず、今の時期を乗り越えましょう。




「疲れ切った夫婦が、会話とスキンシップを『タスク』にしないための3つの工夫」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ",day48_2001.png,未投稿,48,Week1-6
2026/01/09 21:05,2026/01/09,21:05,"夜のリビング。
二人ともスマホを見て、無言の時間。
でも、足先だけ少し触れている。
同じ気持ちの人、いますか？",day48_2105.png,未投稿,48,Week1-6
2026/01/09 22:20,2026/01/09,22:20,"今日もお疲れ様でした。
ゆっくりお風呂に入って、体をほぐして。
おやすみなさい。",day48_2220.png,未投稿,48,Week1-6
2026/01/09 23:25,2026/01/09,23:25,"明日は今日より少しだけ、心が軽くなりますように。
深い眠りが、あなたを癒しますように。
プロフの固定投稿もぜひ。
おやすみなさい。",day48_2325.png,未投稿,48,Week1-6
